sensor_index,date_created,private,location_type,uptime,position_rating,Y,X
133435,1634592862,0,0,18853,5,37.90335,-121.3217
2366,1501527460,0,0,15588,5,33.771324,-118.08348
2368,1501527565,0,0,15650,5,37.64217,-120.99421
133443,1634592894,0,0,18949,3,35.31085,-83.18685
133441,1634592887,0,0,18930,4,35.3132,-83.180916
133445,1634592898,0,0,5467,5,43.985996,-117.2503
2380,1501528060,0,0,18345,5,33.76555,-118.07864
133455,1634592924,0,0,17694,5,39.95142,-105.16742
2386,1501532274,0,0,7869,5,29.532282,-95.07647
2392,1501532475,0,0,4776,0,39.40425,-104.55303
133471,1634593091,0,0,18827,5,40.696873,-80.31582
2402,1501532850,0,0,13846,5,47.588516,-122.19914
133487,1634593264,0,0,18878,5,28.432064,-16.496983
133491,1634593266,0,0,4030,5,44.555428,-70.527916
133489,1634593264,0,0,18822,5,37.36363,-122.090614
133495,1634593382,0,0,18824,5,34.007603,-118.48039
133497,1634593382,0,1,18828,5,35.3094,-83.18359
2430,1501717627,0,0,11510,5,33.7792,-118.0441
133501,1634596126,0,0,4680,5,41.95294,-91.62965
133507,1634596143,0,0,18919,5,42.144817,-72.7307
2440,1501794886,0,0,2791,5,34.390163,-118.60078
133515,1634596190,0,0,18927,1,42.129074,-72.74895
2452,1501800522,0,0,139,5,34.077293,-118.00234
133531,1634596360,0,0,18923,5,42.15856,-72.720505
133535,1634596371,0,0,3684,5,42.465042,-71.01179
133533,1634596364,0,0,10,5,42.11905,-72.74806
133539,1634597087,0,0,6,5,-0.082042,109.357216
2470,1501881208,0,0,18333,5,44.602146,-72.62728
133545,1634659620,0,0,16725,0,12.529311,99.970604
2478,1501882354,0,0,1086,5,28.388596,-80.700134
2482,1501882523,0,0,18353,5,-32.971386,138.83087
2486,1501882678,0,0,2522,0,-27.97374,153.3969
2496,1501883324,0,0,3290,5,34.085007,-118.07169
133572,1634672849,0,0,4408,5,30.510181,-84.26123
2504,1501883605,0,0,18204,5,34.064915,-118.03349
2506,1501883643,0,0,18344,5,44.236214,-103.24174
2512,1501884408,0,0,88,5,48.0873,-122.06261
2514,1501884510,0,0,4538,5,39.586254,-78.01248
133588,1634672922,0,0,18935,5,33.833347,-118.17288
2522,1501884997,0,0,18347,5,42.725735,-73.22726
2526,1501885275,0,0,20,5,50.97025,-0.551447
133596,1634673162,0,0,18875,5,53.595264,-2.831117
133597,1634673162,0,0,18829,5,33.732033,-118.29679
2530,1501885404,0,0,18351,5,39.023,-121.031
2542,1501954925,0,0,18348,5,48.015278,16.232779
133612,1634673845,0,0,18827,5,45.294514,11.816638
2546,1501955723,0,0,3884,5,50.868736,6.025952
133616,1634673859,0,0,18893,5,68.62821,-149.59612
133622,1634673880,0,0,438,5,34.192455,-118.16313
2554,1501956471,0,0,14886,0,-42.96915,147.2652
2556,1501956554,0,0,4905,5,53.232105,6.604067
2560,1501956981,0,0,18280,5,-36.871872,174.63583
133634,1634673907,0,0,1912,5,35.173115,-101.933075
2564,1501957299,0,0,15,3,45.986504,8.922465
133640,1634680288,0,0,18876,5,37.401497,-122.2033
2572,1501958782,0,0,18353,5,43.994812,-122.99628
2574,1501958943,0,0,18333,5,37.900738,-122.28613
133644,1634681812,0,0,18823,0,64.8027,-147.54242
2578,1501959697,0,0,18349,5,51.283936,-0.36437
2582,1501960193,0,0,1328,5,-40.87172,175.06097
2584,1501960305,0,0,18327,3,39.60047,-83.97358
133658,1634685109,0,0,11649,5,44.86922,-123.056435
133666,1634685132,0,1,9335,5,35.31124,-83.18274
133664,1634685125,0,1,18950,5,41.8595,-87.6205
133676,1634685390,0,0,18822,5,39.976807,-105.14867
2608,1502127459,0,0,167,5,32.652515,-115.47937
133682,1634685617,0,0,18826,5,47.848534,-122.18113
133680,1634685614,0,1,6919,5,37.785267,-122.460785
2612,1502128216,0,0,5649,5,33.999516,-117.41595
133686,1634685633,0,0,17747,5,42.424046,-94.857475
133684,1634685630,0,0,14435,5,33.79707,-116.532326
133688,1634685639,0,0,18828,5,33.827396,-116.51027
2620,1502130175,0,1,18326,5,34.02396,-118.4263
133692,1634685642,0,0,18915,5,42.320686,-85.54864
2624,1502130692,0,1,6829,5,34.024834,-118.429565
2628,1502130942,0,1,18345,5,34.02401,-118.427025
133708,1634685735,0,0,18935,5,35.306152,-83.20215
2640,1502215316,0,0,18283,5,59.3531,18.019608
2644,1502215389,0,0,18279,5,32.99084,-96.5993
2649,1502215701,0,0,18277,5,34.294777,-118.57907
2651,1502216095,0,0,8697,5,47.644928,-120.06789
2653,1502216107,0,0,18328,5,32.746464,-117.17126
2658,1502216769,0,0,15545,5,38.538357,-121.57664
133728,1634686089,0,1,18892,5,41.159546,-73.22334
2665,1502217616,0,0,18348,5,40.7214,-96.645
133736,1634686894,0,1,18817,5,64.893875,-147.68367
2667,1502218068,0,0,1348,5,32.921513,-97.23024
2669,1502218073,0,0,11055,5,-31.776508,116.07467
133740,1634686917,0,1,18890,5,41.178123,-73.18956
133750,1634686976,0,1,18822,5,39.808517,-105.213264
2693,1502222502,0,0,18282,5,34.054504,-118.01136
133768,1634687101,0,1,2606,5,33.480923,-112.334625
2701,1502222777,0,0,18349,5,34.07508,-118.56294
133778,1634687403,0,1,512,5,41.321968,-72.908775
2710,1502222854,0,0,18324,5,34.1804,-118.89463
2713,1502222936,0,0,18351,5,34.071632,-118.03126
2715,1502223106,0,0,4348,5,34.242023,-116.865456
2717,1502223387,0,0,166,5,35.494843,-120.665825
133788,1634688216,0,0,18921,5,33.86769,-116.55226
2725,1502225124,0,0,18328,5,33.765102,-116.95817
2729,1502225354,0,0,18318,5,33.9266,-117.4332
133800,1634688245,0,0,18818,5,42.422974,-94.86052
2739,1502230463,0,0,16002,5,42.26493,-83.72414
133814,1634689012,0,0,9043,5,32.841286,-117.223885
2741,1502230694,0,0,8887,5,45.310272,-122.96692
133818,1634689034,0,0,18828,5,33.24342,-96.91281
133820,1634689279,0,0,18776,5,33.241577,-96.92
2758,1502473586,0,0,18347,5,33.999977,-117.41676
133828,1634689929,0,0,98,5,25.953587,-100.1621
133832,1634744872,0,0,5801,5,33.806583,-116.494896
133836,1634745570,0,0,7231,5,40.05871,-75.1922
2768,1502474294,0,0,18330,5,29.408495,-98.4774
2796,1502732539,0,0,18322,5,30.276873,-97.83731
2798,1502732681,0,0,17071,5,48.948547,-122.47983
133868,1634752797,0,1,1246,5,47.636395,-122.36982
2800,1502732694,0,0,192,5,36.4148,-105.577705
2804,1502732975,0,0,18336,5,35.11522,-117.938385
133878,1634752853,0,1,2896,5,40.015385,-105.28582
2806,1502733048,0,0,18336,5,30.483,-97.8485
133880,1634752862,0,1,2896,5,40.015373,-105.28574
2814,1502733518,0,0,18282,5,42.129665,-83.2874
2820,1502734390,0,0,16142,5,53.878532,-119.13545
2822,1502734419,0,0,18320,5,41.76787,-86.17218
133892,1634752990,0,1,2896,5,40.015373,-105.28574
2825,1502734500,0,0,18344,5,45.05949,-93.29409
2833,1502734999,0,0,5193,2,13.481511,144.78099
2835,1502735311,0,0,18321,5,33.494915,-117.68442
2840,1502742351,0,0,10173,5,40.394768,-111.58543
2846,1502742368,0,0,18337,5,44.809372,-122.710846
2851,1502742395,0,0,228,5,46.621834,-112.04207
2853,1502742402,0,0,18325,5,39.576454,-74.23154
2856,1502742409,0,0,18318,5,37.99,-122.58062
2858,1502742414,0,0,18348,5,37.324482,-122.062096
133928,1634757683,0,0,18827,5,34.918957,-82.36215
2862,1502742437,0,0,11,5,30.366156,-97.76529
133932,1634757692,0,0,18923,5,34.11178,-109.93711
133938,1634757727,0,0,18927,5,33.17127,-117.29272
133942,1634757740,0,1,18818,5,37.740837,-122.42676
2869,1502742487,0,0,18320,5,43.55599,-71.34996
133946,1634757751,0,0,4698,5,45.463924,-122.656975
2873,1502742555,0,0,18322,5,35.987984,-78.82929
2875,1502742559,0,0,18334,5,35.170044,-106.54009
133948,1634757757,0,0,18875,5,39.541653,-119.73025
2879,1502744447,0,0,18307,5,21.894485,-159.46837
2883,1502744521,0,0,18345,5,37.59633,-122.06967
133956,1634757770,0,0,18892,5,-37.80303,144.95618
133962,1634757792,0,0,594,1,39.529427,-119.77652
2890,1502745951,0,0,6848,5,41.359016,-95.96844
133964,1634757798,0,1,18822,0,41.2287,-73.52484
133970,1634757813,0,0,2614,5,-28.01195,153.40605
2900,1502747944,0,0,418,5,39.75296,-105.04084
133974,1634757824,0,0,18819,5,54.82966,11.635751
133972,1634757818,0,0,2576,5,39.34226,-120.228516
133978,1634757838,0,0,14818,5,32.90468,-117.14228
2906,1502819877,0,0,18360,2,38.07335,-122.2397
133976,1634757833,0,0,163,5,33.06566,-97.125984
133982,1634757902,0,0,1264,5,34.213654,-117.12833
2910,1502820736,0,0,2756,5,37.77847,-122.408035
133980,1634757898,0,0,18927,5,35.978104,-83.92088
2912,1502821300,0,0,18279,1,32.993015,-117.01037
133986,1634757929,0,0,18825,5,35.452553,-78.82337
133984,1634757919,0,0,14018,5,-27.429676,153.1642
2916,1502823117,0,0,4200,5,37.362175,-122.06556
133990,1634757935,0,0,18925,5,30.144354,-91.98364
2918,1502824285,0,0,452,5,34.700687,-86.724464
133994,1634757940,0,0,18944,5,29.741404,-95.33349
134010,1634758190,0,0,1548,5,43.08658,-85.56744
2938,1502834915,0,0,692,5,32.30034,-106.85989
2944,1502906013,0,0,18326,1,39.648594,-78.19935
2946,1502909497,0,0,8629,5,33.99251,-118.47207
134016,1634758206,0,0,18820,5,40.53584,-105.07146
134022,1634758241,0,0,410,5,36.868164,-119.7757
134026,1634758247,0,0,18931,5,45.491066,-122.63596
134030,1634758261,0,0,18643,5,37.914703,-122.03422
134032,1634758271,0,0,18893,5,37.996674,-122.57176
134038,1634758287,0,0,13111,5,39.978767,-105.16084
134040,1634758294,0,0,18828,5,37.448624,-122.13835
2974,1502919628,0,0,18345,5,40.47354,-111.88429
134044,1634763118,0,0,292,0,37.200054,-108.73185
2977,1502919811,0,0,18285,5,40.473038,-111.886185
2980,1502919863,0,0,18283,5,40.47382,-111.886314
134054,1634767746,0,0,18820,5,41.40033,2.145856
2982,1502919896,0,0,18345,5,40.473755,-111.88526
134052,1634767737,0,0,18847,5,39.934868,-105.15998
134056,1634767749,0,0,18829,5,45.50717,-122.95119
134060,1634767792,0,0,9209,0,46.298073,-114.041534
2992,1503433671,0,0,18281,5,36.791077,-119.654366
2994,1503433860,0,0,18334,5,29.752775,-98.14535
134064,1634767966,0,0,18820,5,39.62289,-106.09784
134070,1634834818,0,0,1458,5,53.444202,-105.37223
134072,1634835263,0,0,18950,5,39.664707,-104.898834
3011,1503435921,0,1,18326,5,30.327553,-97.73526
3015,1503436266,0,0,18279,5,37.37447,-122.0833
3021,1503508957,0,0,8647,5,33.318848,-112.06986
134092,1634849733,0,1,13248,5,36.851044,-119.891624
3026,1503509145,0,0,594,5,29.943491,-90.06983
3028,1503509150,0,0,12154,5,29.725533,-82.39972
134102,1634849818,0,1,18822,5,45.48483,-122.80939
3033,1503509417,0,0,18360,4,29.955063,-95.73739
3035,1503509496,0,0,18334,5,47.78032,-122.27999
3039,1503509796,0,0,5846,0,41.713013,-111.80654
3041,1503523100,0,0,4975,5,32.836014,35.783108
134112,1634849895,0,1,1652,5,38.34933,-120.77667
3044,1503523178,0,0,9005,5,46.273685,-119.2931
3050,1503692888,0,0,2172,5,34.97499,-78.94164
134120,1634850117,0,1,18822,5,38.988605,-77.50013
134128,1634850191,0,1,18822,0,45.44842,-122.80604
3062,1504039890,0,0,18344,5,40.04077,-105.271286
3064,1504039950,0,0,5745,5,47.225925,11.288186
134140,1634850317,0,1,15950,5,37.29343,-121.99904
3071,1504040371,0,0,18346,5,45.581406,-73.8959
3082,1504040552,0,0,8625,5,37.90647,-122.30159
134158,1634852524,0,1,3553,5,-27.432787,153.1709
3085,1504040605,0,0,7617,5,41.724266,-73.85319
3088,1504040633,0,0,5772,5,44.935818,-93.21752
134162,1634852531,0,0,9794,5,-27.450174,153.18172
134160,1634852529,0,0,5163,5,14.550762,121.043945
3092,1504040767,0,0,18337,5,40.733234,-111.5874
3097,1504041220,0,0,18351,0,42.852356,-96.94241
134168,1634852550,0,0,18825,5,-27.444777,153.15717
3106,1504041724,0,0,3642,5,46.618782,-120.57788
134176,1634852659,0,0,18875,5,-27.484335,153.13644
134182,1634852672,0,0,2,5,37.97081,23.748861
3113,1504041800,0,0,2072,5,52.936028,-1.218722
134184,1634852676,0,0,18821,5,38.053745,23.741959
3115,1504041867,0,0,6528,5,49.796337,-119.52191
3118,1504041946,0,1,18282,5,38.956104,-84.657425
134188,1634852690,0,0,18824,5,-27.467112,153.08884
134194,1634852704,0,0,18820,5,-27.469671,153.14656
3127,1504045159,0,0,590,4,37.697,-121.049
134202,1634853483,0,0,18921,0,41.658195,-91.5034
134210,1634853526,0,0,18817,0,39.013638,-123.38816
3140,1504045532,0,0,18283,5,43.756706,-122.50391
134218,1634853557,0,0,18920,5,39.520267,-119.83658
134222,1634853563,0,0,350,1,-3.380718,29.38388
3157,1504048817,0,0,4008,5,38.844997,-77.45518
3163,1504048898,0,0,8905,0,32.42587,-111.00139
134238,1634854069,0,0,2780,5,43.82273,18.36329
3167,1504049005,0,0,18279,5,40.566635,-124.1282
3170,1504049061,0,0,18347,5,59.71846,10.812469
134240,1634854682,0,0,18905,5,38.8618,-120.03579
3182,1504895818,0,0,18281,0,41.259663,-123.33122
3184,1504896168,0,0,18346,5,38.3051,-122.288994
134256,1634854718,0,0,10832,5,37.9357,23.644547
3192,1504898361,0,0,18353,5,44.25185,-121.20351
134266,1634854767,0,0,8251,5,-27.469982,153.0714
134270,1634854775,0,0,1574,5,39.48895,-119.77857
3201,1504898758,0,0,2484,5,37.7431,-107.01529
134272,1634854775,0,0,18828,5,40.230244,-80.0099
3206,1504898857,0,0,18308,5,45.729053,-121.56968
134282,1634854802,0,0,1932,5,39.544666,-119.86113
134280,1634854793,0,0,18837,5,37.456978,-121.906525
3211,1504898936,0,0,18315,3,38.388863,-120.76946
3218,1504899022,0,0,1832,5,47.61702,-122.34376
3219,1504899022,0,0,9211,5,47.630653,-122.35243
134292,1634854835,0,0,18951,5,36.845753,-119.74038
134298,1634854879,0,0,18827,0,33.196922,-97.1509
134296,1634854878,0,1,18902,0,19.273321,-155.49052
134302,1634854888,0,0,18822,5,49.22752,-123.15604
134306,1634854905,0,0,3732,2,47.741184,-122.293365
134304,1634854897,0,0,8563,5,33.443832,-104.515236
134310,1634854925,0,0,18817,4,50.010147,16.244719
3238,1504899201,0,0,9049,5,40.664246,-111.84923
134308,1634854915,0,0,8893,5,37.919544,-122.0094
134314,1634854940,0,0,12870,5,37.296387,-121.98268
134312,1634854933,0,0,18917,5,33.73876,-117.76308
3247,1504899299,0,0,790,5,38.28229,-122.25759
3253,1504902762,0,1,5055,5,43.74454,-122.48069
3255,1504902770,0,0,18,5,43.77952,-123.060036
134330,1634857313,0,0,199,5,33.826393,-116.53723
3257,1504902812,0,0,18283,5,48.671757,-121.25049
3265,1505152319,0,0,6237,5,38.413654,-122.21675
3277,1505339833,0,0,18284,5,37.11794,-120.7445
134348,1634857735,0,0,18927,5,39.77678,-89.678055
134354,1634943863,0,0,24,5,48.471992,-120.17969
134352,1634932600,0,1,18763,5,37.786327,-122.468506
3283,1505341048,0,0,18333,5,40.45212,-111.89036
134358,1635179548,0,0,15773,0,39.832466,-105.1888
3285,1505341171,0,0,3004,0,41.641,-81.179
134356,1635170563,0,0,18821,0,34.259163,-119.270134
134366,1635188826,0,1,106,2,45.44914,-122.80649
3294,1505341647,0,0,11827,5,48.029606,-122.56409
134370,1635188841,0,1,4773,0,45.452503,-122.871155
3298,1505341873,0,0,18322,5,29.58335,-95.12009
134374,1635188857,0,1,18892,0,45.479694,-122.804184
134372,1635188851,0,1,18829,5,37.430164,-122.203186
3307,1505344122,0,0,18327,5,35.13255,-120.57762
134382,1635188892,0,1,16104,3,45.47439,-122.790535
134380,1635188883,0,1,18826,1,45.50742,-122.79693
3314,1505345757,0,0,18357,5,57.548576,-4.262229
3318,1505345789,0,0,18318,5,38.247944,-122.60063
134388,1635188944,0,1,18949,5,34.024048,-118.40993
3324,1505345884,0,0,1386,5,48.896294,2.154951
134398,1635188979,0,1,18905,5,37.778645,-122.39145
134396,1635188974,0,1,11618,0,45.466785,-122.75316
3329,1505345899,0,0,18320,5,37.11881,-120.74453
134400,1635188987,0,1,18944,5,45.519222,-122.83844
134406,1635189175,0,0,18945,5,47.79075,-122.31873
134404,1635189169,0,0,18949,5,49.679413,-124.9188
3336,1505345983,0,0,473,5,37.304996,-121.91792
134410,1635189181,0,0,7701,5,37.267513,-121.81087
134408,1635189176,0,0,14072,5,39.97584,-105.14624
3340,1505410652,0,0,18348,5,44.026516,-121.32124
3343,1505410665,0,0,16209,5,40.312866,-74.78666
134426,1635189234,0,0,18825,5,37.31733,-121.986046
134424,1635189231,0,0,1932,5,33.920418,-117.36522
134430,1635189243,0,0,18944,5,39.932674,-105.16428
134432,1635189246,0,0,6964,5,40.698456,-111.811455
134442,1635189294,0,0,6284,5,30.458267,-97.809296
3374,1505410889,0,0,696,1,39.252087,-121.07881
134444,1635193355,0,0,18934,0,38.24472,-122.6564
3377,1505410971,0,0,3724,5,50.9109,20.664103
3388,1505411402,0,0,18344,5,40.73344,-111.82151
3390,1505411482,0,0,1600,5,37.319977,-119.62321
3394,1505411606,0,0,390,5,48.16511,-122.26837
3404,1505760439,0,0,4398,5,45.45539,-122.720985
3406,1505760790,0,0,18280,5,34.561733,-82.6583
3408,1505760841,0,0,4438,5,44.055855,-123.09424
3410,1505761088,0,0,18350,5,42.302547,-72.71614
134488,1635194063,0,0,18773,5,38.634876,-76.755745
3419,1505762313,0,0,18349,5,44.08439,-123.141075
134496,1635195304,0,0,112,5,43.75077,-74.79457
3433,1505764579,0,0,18358,4,40.245598,-111.70058
3439,1505765829,0,0,9143,0,42.001812,-73.08233
134512,1635196158,0,0,18828,5,27.876137,-82.84383
3457,1505939664,0,0,18282,5,33.52022,-82.00053
134542,1635199936,0,0,18846,5,37.4501,-122.1489
134546,1635200040,0,0,18872,5,40.016354,-75.13396
134544,1635199956,0,0,18818,0,48.91556,-122.44521
3479,1505941035,0,0,18370,5,34.046757,-118.155304
3481,1505941178,0,0,8068,5,22.22948,114.25076
134552,1635200048,0,0,11271,5,40.78668,-111.93288
3487,1505941492,0,0,12936,5,34.05437,-118.11611
3489,1505941522,0,0,3480,5,62.34708,5.862403
134564,1635200064,0,0,18927,5,38.568787,-121.75115
3497,1505941818,0,1,18320,5,34.08827,-118.135506
3499,1505941983,0,0,4102,5,41.892696,-87.68569
134572,1635200281,0,0,532,5,39.707355,-119.74886
3503,1505942138,0,0,18279,5,44.533215,-122.8957
3507,1505942358,0,0,6448,0,50.631523,-127.02079
134582,1635201745,0,0,18902,0,40.69292,-92.0057
134584,1635201750,0,0,18828,5,37.55652,-77.40027
3515,1505942683,0,0,45,5,34.066673,-118.148636
3517,1505942713,0,0,18347,5,39.48484,-111.49399
134594,1635201821,0,0,2066,0,42.50181,-92.31609
134592,1635201814,0,0,18825,5,41.511967,-90.623665
134596,1635201825,0,0,14516,5,39.385017,-119.82588
134600,1635201834,0,0,18822,5,40.30177,-111.74257
3533,1505943310,0,0,8795,5,42.53817,-82.93374
3537,1505943457,0,0,18347,5,33.999382,-117.41601
3541,1505943599,0,0,11855,5,44.27053,-121.26848
134616,1635205205,0,0,18827,5,49.151676,-123.1138
134622,1635262502,0,0,1198,0,8.994656,38.733994
134620,1635205214,0,0,18891,5,37.87745,-122.06147
3555,1505944212,0,0,18353,5,47.664005,-117.18766
134630,1635271040,0,0,15780,0,50.980934,-118.17073
134636,1635271171,0,0,10495,5,45.492596,-122.64014
3571,1505945029,0,0,18309,5,40.44844,-111.88457
3579,1505945333,0,0,18343,5,35.28246,-106.72044
3586,1505945642,0,0,18324,5,33.93592,-118.143265
3590,1505945740,0,0,10133,5,33.5573,-82.2113
134660,1635273113,0,0,18849,5,40.484627,-111.87953
134666,1635273124,0,0,18838,3,30.08874,-99.282875
3619,1506032281,0,0,18347,5,46.93242,-122.600266
3627,1506971835,0,0,18329,5,42.97234,-88.07793
3629,1507138660,0,0,56,5,43.587414,-116.1965
3631,1507150163,0,0,18313,5,38.407654,-122.83102
3633,1507155015,0,0,18346,5,47.559917,-122.33828
3642,1507155109,0,0,561,5,42.380974,-71.10436
3647,1507155189,0,1,18278,5,40.6946,-111.90034
134722,1635275394,0,1,10629,5,47.68246,-117.39288
134720,1635275385,0,0,4746,5,47.651756,-117.420876
3651,1507155282,0,0,528,5,47.806404,-122.316536
3653,1507155310,0,0,18348,5,40.297523,-111.68888
134728,1635275409,0,0,6,5,42.16785,-83.2189
3659,1507162262,0,0,3586,5,48.05431,-122.17154
3661,1507162301,0,0,18349,5,43.63053,-116.20746
134732,1635275418,0,0,18826,5,40.439045,-79.96269
3666,1507162400,0,0,13582,5,37.77044,-122.41462
134736,1635275463,0,0,10629,5,47.682056,-117.3937
134746,1635275490,0,1,18785,5,47.651894,-117.421394
3674,1507162483,0,0,18331,5,40.07279,-123.783264
3676,1507162494,0,0,18324,4,40.069202,-75.007225
134748,1635275496,0,0,18827,5,46.125706,-114.22345
134752,1635275515,0,0,18787,5,47.622883,-117.33943
134762,1635276584,0,0,18819,5,47.80837,-117.34271
134760,1635276583,0,1,6042,0,47.65857,-117.2434
134766,1635276599,0,0,8739,5,38.420307,-120.824814
134764,1635276592,0,0,18917,5,47.436195,-122.21306
134770,1635276625,0,0,10373,0,47.658512,-117.24313
134768,1635276613,0,0,18926,5,38.855984,-77.12736
134772,1635276626,0,1,10495,0,47.623604,-117.33903
3705,1507170235,0,0,12162,5,43.707935,-116.34269
134794,1635276720,0,1,18825,0,47.67284,-117.20594
134806,1635281256,0,1,7481,3,20.02256,-155.7308
3735,1507227891,0,0,18327,1,40.601074,-112.00004
134814,1635281289,0,1,16412,5,39.6543,-104.78509
3754,1507310483,0,0,18121,5,43.567505,-116.16822
3771,1507310782,0,0,440,5,39.520184,-74.68139
3775,1507317333,0,0,18345,5,45.537952,-122.7905
3777,1507317354,0,0,18281,5,29.762896,-95.70764
134856,1635283212,0,0,18819,5,39.62467,-119.67633
3791,1507317496,0,0,18283,5,38.13427,-122.19782
134876,1635283790,0,1,18920,5,-33.823612,151.17796
134882,1635283900,0,1,18896,5,37.22697,-107.86488
134888,1635284271,0,0,36,1,36.660965,-121.80852
134894,1635284303,0,1,14,5,44.050922,-121.34467
3827,1507769204,0,0,18314,5,45.538387,8.523572
134900,1635284359,0,1,354,5,39.878834,-104.96728
3836,1507769275,0,0,18346,5,20.031683,-155.69576
3840,1507769318,0,0,4736,5,37.97438,-122.55099
134914,1635285637,0,0,18826,5,34.10726,-118.13969
3846,1507769398,0,0,18281,5,39.744804,-122.18415
3848,1507769414,0,0,514,5,38.259796,-122.63819
3850,1507769483,0,0,16203,5,47.92145,-118.941414
3856,1507769612,0,0,18280,5,38.739998,-121.15516
3858,1507771243,0,0,4658,5,37.11119,-121.63751
134928,1635354613,0,0,18825,5,37.732044,-122.48886
